# Dataset: annual water temperature at German monitoring sites (EEA Waterbase v2020_1).
# Source file: data/processed/water_temperature_de_annual_clean.csv
# Filter 1 (site): kept only monitoring sites within 50 km of a study reactor
#           site (all reactors except the excluded Krümmel/Brunsbüttel).
# Filter 2 (window): kept only observation years 2006-2018 (inclusive).
# Note: Waterbase supplies no rows for 2006, 2007 and 2015 for these sites; the window
#       therefore materialises as 2008-2014 plus 2016-2018.
# Added columns: nearest study reactor, its group and river, and the distance in km.
site_id,site_name,water_body_id,water_body_name,water_body_category,site_latitude,site_longitude,year,water_temperature_mean_c,water_temperature_min_c,water_temperature_max_c,water_temperature_observations,nearest_shutdown_plant_id,nearest_shutdown_plant_name,shutdown_year,distance_to_shutdown_plant_km,treatment_group,post_treatment,did_interaction,nearest_study_reactor,nearest_study_group,nearest_study_river,distance_to_study_reactor_km
DESM_DEBY_3044,AUGSBURGHOCHABLAß,DERW_DEBY_1_F127,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,riverWaterBody,48.34425,10.93559,2009,10.8,0.5,20.8,26,BNA0381,Kernkraft Gundremmingen,2017,43.739,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,43.735
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,DERW_DEBY_1_F054,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,riverWaterBody,48.49432,10.39083,2009,10.4538,0.1,18.2,26,BNA0381,Kernkraft Gundremmingen,2017,2.436,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,2.433
DESM_DEBY_10988,HMSMOOSBURG,DERW_DEBY_1_F404,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,riverWaterBody,48.45798,11.9487,2009,11.6462,1.5,19.9,26,BNA0381,Kernkraft Gundremmingen,2017,114.198,0,0,0,Isar 2,Kontrolle,Isar,30.272
DESM_DEBY_12302,ESCHELBACHPEGEL,DERW_DEBY_1_F556,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,riverWaterBody,48.2522,12.69689,2010,9.352,1.5,17.3,25,BNA0381,Kernkraft Gundremmingen,2017,172.002,0,0,0,Isar 1,Partial,Isar,49.136
DESM_DEBY_3044,AUGSBURGHOCHABLAß,DERW_DEBY_1_F127,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,riverWaterBody,48.34425,10.93559,2010,10.504,1.1,23.1,25,BNA0381,Kernkraft Gundremmingen,2017,43.739,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,43.735
DESM_DEBY_4373,BADABBACHPEGEL,DERW_DEBY_1_F223,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,riverWaterBody,48.94169,12.03365,2010,12.1269,3.8,24.8,26,BNA0381,Kernkraft Gundremmingen,2017,128.764,0,0,0,Isar 1,Partial,Isar,42.089
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,DERW_DEBY_1_F149,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,riverWaterBody,48.10353,10.66612,2010,10.572,2.3,22.1,25,BNA0381,Kernkraft Gundremmingen,2017,49.765,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,49.76
DESM_DERP_2511510500,MAINZ/RHEIN,DERW_DERP_2000000000_3,UNTERER OBERRHEIN,riverWaterBody,50.00686,8.27705,2011,16.7478,4.9,24.8,245,BNA0802,Kernkraftwerk Philippsburg 2,2019,84.629,0,0,0,Biblis A,Treatment,Rhein,34.517
DESM_DERP_2549523200,GROLSHEIM/NAHE,DERW_DERP_2540000000_7,UNTERE NAHE,riverWaterBody,49.91157,7.91078,2009,12.3662,0.3,23.7,325,BNA0802,Kernkraftwerk Philippsburg 2,2019,82.448,0,0,0,Biblis A,Treatment,Rhein,42.578
DESM_DERP_2511510500,MAINZ/RHEIN,DERW_DERP_2000000000_3,UNTERER OBERRHEIN,riverWaterBody,50.00686,8.27705,2009,14.081,2.7,24.8,363,BNA0802,Kernkraftwerk Philippsburg 2,2019,84.629,0,0,0,Biblis A,Treatment,Rhein,34.517
DESM_DEBY_16122,HALLSTADTBRÜCKE,DERW_DEBY_2_F099,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,riverWaterBody,49.92454,10.86251,2010,10.2192,0.1,23.6,26,BNA0355,Grafenrheinfeld,2015,49.156,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,49.152
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,DERW_DEBY_2_F185,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,riverWaterBody,50.06098,9.6922,2010,10.176,0.7,22.1,25,BNA0355,Grafenrheinfeld,2015,35.995,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,35.999
DESM_DEBY_2389,DILLINGENMESSSTATION,DERW_DEBY_1_F062,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,riverWaterBody,48.56832,10.50016,2010,10.544,2.1,23.1,25,BNA0381,Kernkraft Gundremmingen,2017,9.369,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,9.37
DESM_DEBY_2322,WIBLINGENPEGEL,DERW_DEBY_1_F005_BW,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.37052,9.98861,2010,9.544,2.2,20.5,25,BNA0381,Kernkraft Gundremmingen,2017,34.44,1,0,0,Gundremmingen C,Kontrolle,Donau,34.276
DESM_DEBY_19268,VIERETHKWOBERWASSER,DERW_DEBY_2_F122,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,riverWaterBody,49.92421,10.78723,2010,10.95,0.4,23.6,26,BNA0355,Grafenrheinfeld,2015,43.832,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,43.828
DESM_DEBY_20256,ERLABRUNNKWOW,DERW_DEBY_2_F119,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,riverWaterBody,49.85488,9.85468,2010,11.872,1.0,26.6,25,BNA0355,Grafenrheinfeld,2015,27.492,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,27.494
DESM_DEBY_3095,KWFELDHEIMOW,DERW_DEBY_1_F122,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.72746,10.92126,2010,10.492,2.2,21.9,25,BNA0381,Kernkraft Gundremmingen,2017,44.912,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,44.912
DESM_DEBY_3413,KELHEIMPEGEL,DERW_DEBY_1_F205,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,riverWaterBody,48.82219,11.75313,2010,11.7962,3.9,25.0,26,BNA0381,Kernkraft Gundremmingen,2017,104.962,0,0,0,Isar 2,Kontrolle,Isar,46.546
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,DERW_DEBY_1_F027,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,riverWaterBody,48.36522,10.0046,2010,9.68,2.0,20.9,25,BNA0381,Kernkraft Gundremmingen,2017,33.69,1,0,0,Gundremmingen C,Kontrolle,Donau,33.533
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,DERW_DESH_BK_06,STÖR OBERHALB KELLINGHUSEN,riverWaterBody,54.01009,9.80677,2009,10.525,3.3,18.5,12,BNA0355,Grafenrheinfeld,2015,448.367,0,0,0,Brokdorf,Kontrolle,Elbe,34.97
DESM_DEBY_11444,PLATTLINGKM80,DERW_DEBY_1_F430,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.77739,12.89497,2010,13.532,4.1,26.0,25,BNA0381,Kernkraft Gundremmingen,2017,185.483,0,0,0,Isar 1,Partial,Isar,48.005
DESM_DEBY_11233,ÜMSPEGELINKOFEN,DERW_DEBY_1_F441,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,riverWaterBody,48.46074,11.86503,2010,13.016,4.0,25.1,25,BNA0381,Kernkraft Gundremmingen,2017,108.021,0,0,0,Isar 2,Kontrolle,Isar,35.478
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,DERW_DEBY_1_F054,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,riverWaterBody,48.49432,10.39083,2010,10.192,0.9,21.0,25,BNA0381,Kernkraft Gundremmingen,2017,2.436,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,2.433
DESM_DEBY_2929,RONHEIMSTEG,DERW_DEBY_1_F096,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.79357,10.68817,2010,10.54,0.1,24.4,25,BNA0381,Kernkraft Gundremmingen,2017,37.449,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,37.451
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DERW_DEBY_1_F074,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,riverWaterBody,48.72501,10.85302,2010,10.328,1.6,22.1,25,BNA0381,Kernkraft Gundremmingen,2017,40.575,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,40.575
DESM_DEBY_10988,HMSMOOSBURG,DERW_DEBY_1_F404,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,riverWaterBody,48.45798,11.9487,2010,11.16,2.6,20.5,25,BNA0381,Kernkraft Gundremmingen,2017,114.198,0,0,0,Isar 2,Kontrolle,Isar,30.272
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DERW_DEBY_1_F074,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,riverWaterBody,48.72501,10.85302,2011,11.52,1.5,21.4,25,BNA0381,Kernkraft Gundremmingen,2017,40.575,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,40.575
DESM_DERP_2511510500,MAINZ/RHEIN,DERW_DERP_2000000000_3,UNTERER OBERRHEIN,riverWaterBody,50.00686,8.27705,2010,13.8416,3.6,27.3,365,BNA0802,Kernkraftwerk Philippsburg 2,2019,84.629,0,0,0,Biblis A,Treatment,Rhein,34.517
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,DERW_DESH_BK_06,STÖR OBERHALB KELLINGHUSEN,riverWaterBody,54.01009,9.80677,2010,9.51667,2.6,20.1,12,BNA0355,Grafenrheinfeld,2015,448.367,0,0,0,Brokdorf,Kontrolle,Elbe,34.97
DESM_DERP_2549523200,GROLSHEIM/NAHE,DERW_DERP_2540000000_7,UNTERE NAHE,riverWaterBody,49.91157,7.91078,2010,12.3561,0.2,26.1,289,BNA0802,Kernkraftwerk Philippsburg 2,2019,82.448,0,0,0,Biblis A,Treatment,Rhein,42.578
DESM_DEBY_11233,ÜMSPEGELINKOFEN,DERW_DEBY_1_F441,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,riverWaterBody,48.46074,11.86503,2011,13.6038,4.6,22.4,26,BNA0381,Kernkraft Gundremmingen,2017,108.021,0,0,0,Isar 2,Kontrolle,Isar,35.478
DESM_DEBY_11444,PLATTLINGKM80,DERW_DEBY_1_F430,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.77739,12.89497,2011,13.0423,5.9,22.5,26,BNA0381,Kernkraft Gundremmingen,2017,185.483,0,0,0,Isar 1,Partial,Isar,48.005
DESM_DEBY_19268,VIERETHKWOBERWASSER,DERW_DEBY_2_F122,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,riverWaterBody,49.92421,10.78723,2011,11.5462,1.7,21.1,26,BNA0355,Grafenrheinfeld,2015,43.832,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,43.828
DESM_DEBY_16122,HALLSTADTBRÜCKE,DERW_DEBY_2_F099,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,riverWaterBody,49.92454,10.86251,2011,10.9038,0.2,20.9,26,BNA0355,Grafenrheinfeld,2015,49.156,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,49.152
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,DERW_DEBY_2_F185,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,riverWaterBody,50.06098,9.6922,2011,11.512,2.3,20.4,25,BNA0355,Grafenrheinfeld,2015,35.995,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,35.999
DESM_DEBY_20256,ERLABRUNNKWOW,DERW_DEBY_2_F119,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,riverWaterBody,49.85488,9.85468,2011,12.832,3.2,23.2,25,BNA0355,Grafenrheinfeld,2015,27.492,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,27.494
DESM_DEBY_10988,HMSMOOSBURG,DERW_DEBY_1_F404,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,riverWaterBody,48.45798,11.9487,2011,12.4,3.9,20.6,26,BNA0381,Kernkraft Gundremmingen,2017,114.198,0,0,0,Isar 2,Kontrolle,Isar,30.272
DESM_DEBY_2389,DILLINGENMESSSTATION,DERW_DEBY_1_F062,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,riverWaterBody,48.56832,10.50016,2011,11.6346,4.2,21.9,26,BNA0381,Kernkraft Gundremmingen,2017,9.369,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,9.37
DESM_DEBY_2322,WIBLINGENPEGEL,DERW_DEBY_1_F005_BW,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.37052,9.98861,2011,10.3192,2.6,19.2,26,BNA0381,Kernkraft Gundremmingen,2017,34.44,1,0,0,Gundremmingen C,Kontrolle,Donau,34.276
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,DERW_DEBY_1_F054,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,riverWaterBody,48.49432,10.39083,2011,10.6923,2.3,20.5,26,BNA0381,Kernkraft Gundremmingen,2017,2.436,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,2.433
DESM_DEBY_3095,KWFELDHEIMOW,DERW_DEBY_1_F122,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.72746,10.92126,2011,12.076,2.8,20.8,25,BNA0381,Kernkraft Gundremmingen,2017,44.912,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,44.912
DESM_DEBY_12302,ESCHELBACHPEGEL,DERW_DEBY_1_F556,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,riverWaterBody,48.2522,12.69689,2011,9.872,1.8,17.9,25,BNA0381,Kernkraft Gundremmingen,2017,172.002,0,0,0,Isar 1,Partial,Isar,49.136
DESM_DEBY_3413,KELHEIMPEGEL,DERW_DEBY_1_F205,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,riverWaterBody,48.82219,11.75313,2011,12.968,4.6,23.8,25,BNA0381,Kernkraft Gundremmingen,2017,104.962,0,0,0,Isar 2,Kontrolle,Isar,46.546
DESM_DEBY_2344,LUDWIGSFELDBRÜCKE,DERW_DEBY_1_F027,UIAG-KANAL UND ILLERKANAL VON FILZINGEN BIS NEU-ULM,riverWaterBody,48.36522,10.0046,2011,10.4923,2.8,20.0,26,BNA0381,Kernkraft Gundremmingen,2017,33.69,1,0,0,Gundremmingen C,Kontrolle,Donau,33.533
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,DERW_DEBY_1_F149,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,riverWaterBody,48.10353,10.66612,2011,11.3077,3.1,22.0,26,BNA0381,Kernkraft Gundremmingen,2017,49.765,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,49.76
DESM_DERP_2549523200,GROLSHEIM/NAHE,DERW_DERP_2540000000_7,UNTERE NAHE,riverWaterBody,49.91157,7.91078,2011,14.5046,1.3,23.0,262,BNA0802,Kernkraftwerk Philippsburg 2,2019,82.448,0,0,0,Biblis A,Treatment,Rhein,42.578
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,DERW_DESH_BK_06,STÖR OBERHALB KELLINGHUSEN,riverWaterBody,54.01009,9.80677,2011,10.0231,3.8,15.2,13,BNA0355,Grafenrheinfeld,2015,448.367,0,0,0,Brokdorf,Kontrolle,Elbe,34.97
DESM_DEBY_4373,BADABBACHPEGEL,DERW_DEBY_1_F223,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,riverWaterBody,48.94169,12.03365,2011,13.032,5.1,23.8,25,BNA0381,Kernkraft Gundremmingen,2017,128.764,0,0,0,Isar 1,Partial,Isar,42.089
DESM_DEBY_3044,AUGSBURGHOCHABLAß,DERW_DEBY_1_F127,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,riverWaterBody,48.34425,10.93559,2011,12.4179,2.4,21.5,28,BNA0381,Kernkraft Gundremmingen,2017,43.739,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,43.735
DESM_DEBY_2929,RONHEIMSTEG,DERW_DEBY_1_F096,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.79357,10.68817,2011,11.696,2.2,23.1,25,BNA0381,Kernkraft Gundremmingen,2017,37.449,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,37.451
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2013,14.95,7.4,22.2,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_DENI_47812999,STEINHUDERMEERMITTE,DELW_DENI_12034,STEINHUDER MEER,lakeWaterBody,52.47221,9.33446,2014,13.3625,8.0,19.1,8,BNA0355,Grafenrheinfeld,2015,282.845,0,0,0,Grohnde,Kontrolle,Weser,48.846
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,DERW_DEBY_2_F185,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,riverWaterBody,50.06098,9.6922,2012,11.2615,0.2,20.8,26,BNA0355,Grafenrheinfeld,2015,35.995,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,35.999
DESM_DEBY_2389,DILLINGENMESSSTATION,DERW_DEBY_1_F062,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,riverWaterBody,48.56832,10.50016,2012,11.3385,0.1,22.7,26,BNA0381,Kernkraft Gundremmingen,2017,9.369,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,9.37
DESM_DEBY_2322,WIBLINGENPEGEL,DERW_DEBY_1_F005_BW,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.37052,9.98861,2012,9.95,0.1,19.5,26,BNA0381,Kernkraft Gundremmingen,2017,34.44,1,0,0,Gundremmingen C,Kontrolle,Donau,34.276
DESM_DEBY_3095,KWFELDHEIMOW,DERW_DEBY_1_F122,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.72746,10.92126,2012,11.5462,-0.1,22.2,26,BNA0381,Kernkraft Gundremmingen,2017,44.912,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,44.912
DESM_DEBY_11233,ÜMSPEGELINKOFEN,DERW_DEBY_1_F441,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,riverWaterBody,48.46074,11.86503,2012,14.2731,2.5,26.3,26,BNA0381,Kernkraft Gundremmingen,2017,108.021,0,0,0,Isar 2,Kontrolle,Isar,35.478
DESM_DEBY_20256,ERLABRUNNKWOW,DERW_DEBY_2_F119,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,riverWaterBody,49.85488,9.85468,2012,13.2423,0.2,24.4,26,BNA0355,Grafenrheinfeld,2015,27.492,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,27.494
DESM_DEBY_11444,PLATTLINGKM80,DERW_DEBY_1_F430,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.77739,12.89497,2012,12.4385,0.8,22.2,26,BNA0381,Kernkraft Gundremmingen,2017,185.483,0,0,0,Isar 1,Partial,Isar,48.005
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,DERW_DEBY_1_F054,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,riverWaterBody,48.49432,10.39083,2012,11.1269,0.1,20.8,26,BNA0381,Kernkraft Gundremmingen,2017,2.436,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,2.433
DESM_DEBY_3413,KELHEIMPEGEL,DERW_DEBY_1_F205,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,riverWaterBody,48.82219,11.75313,2012,12.4692,1.1,24.5,26,BNA0381,Kernkraft Gundremmingen,2017,104.962,0,0,0,Isar 2,Kontrolle,Isar,46.546
DESM_DEBY_10988,HMSMOOSBURG,DERW_DEBY_1_F404,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,riverWaterBody,48.45798,11.9487,2012,12.4731,1.4,20.9,26,BNA0381,Kernkraft Gundremmingen,2017,114.198,0,0,0,Isar 2,Kontrolle,Isar,30.272
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,DERW_DEBY_1_F149,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,riverWaterBody,48.10353,10.66612,2012,11.0462,1.1,21.7,26,BNA0381,Kernkraft Gundremmingen,2017,49.765,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,49.76
DESM_DEBY_4373,BADABBACHPEGEL,DERW_DEBY_1_F223,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,riverWaterBody,48.94169,12.03365,2012,12.7654,1.2,24.1,26,BNA0381,Kernkraft Gundremmingen,2017,128.764,0,0,0,Isar 1,Partial,Isar,42.089
DESM_DEBY_12302,ESCHELBACHPEGEL,DERW_DEBY_1_F556,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,riverWaterBody,48.2522,12.69689,2012,9.796,2.5,17.6,25,BNA0381,Kernkraft Gundremmingen,2017,172.002,0,0,0,Isar 1,Partial,Isar,49.136
DESM_DEBY_3044,AUGSBURGHOCHABLAß,DERW_DEBY_1_F127,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,riverWaterBody,48.34425,10.93559,2012,11.1038,0.2,22.4,26,BNA0381,Kernkraft Gundremmingen,2017,43.739,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,43.735
DESM_DEBY_2929,RONHEIMSTEG,DERW_DEBY_1_F096,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.79357,10.68817,2012,11.5038,-0.1,23.2,26,BNA0381,Kernkraft Gundremmingen,2017,37.449,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,37.451
DESM_DEBY_2322,WIBLINGENPEGEL,DERW_DEBY_1_F005_BW,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.37052,9.98861,2009,9.7,1.2,18.0,26,BNA0381,Kernkraft Gundremmingen,2017,34.44,1,0,0,Gundremmingen C,Kontrolle,Donau,34.276
DESM_DEBY_11444,PLATTLINGKM80,DERW_DEBY_1_F430,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,riverWaterBody,48.77739,12.89497,2009,13.6308,3.1,22.0,26,BNA0381,Kernkraft Gundremmingen,2017,185.483,0,0,0,Isar 1,Partial,Isar,48.005
DESM_DEBY_11233,ÜMSPEGELINKOFEN,DERW_DEBY_1_F441,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,riverWaterBody,48.46074,11.86503,2009,14.2654,3.8,23.5,26,BNA0381,Kernkraft Gundremmingen,2017,108.021,0,0,0,Isar 2,Kontrolle,Isar,35.478
DESM_DEBY_19268,VIERETHKWOBERWASSER,DERW_DEBY_2_F122,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,riverWaterBody,49.92421,10.78723,2009,11.3926,0.3,20.6,27,BNA0355,Grafenrheinfeld,2015,43.832,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,43.828
DESM_DEBY_20256,ERLABRUNNKWOW,DERW_DEBY_2_F119,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,riverWaterBody,49.85488,9.85468,2009,12.5654,0.5,23.8,26,BNA0355,Grafenrheinfeld,2015,27.492,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,27.494
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,DERW_DEBY_2_F185,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,riverWaterBody,50.06098,9.6922,2009,11.192,0.3,21.9,25,BNA0355,Grafenrheinfeld,2015,35.995,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,35.999
DESM_DEBY_16122,HALLSTADTBRÜCKE,DERW_DEBY_2_F099,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,riverWaterBody,49.92454,10.86251,2009,10.8,0.1,20.6,27,BNA0355,Grafenrheinfeld,2015,49.156,1,0,0,Grafenrheinfeld,Gestaffeltes Treatment,Main,49.152
DESM_DEBY_2389,DILLINGENMESSSTATION,DERW_DEBY_1_F062,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,riverWaterBody,48.56832,10.50016,2009,10.7577,0.6,19.0,26,BNA0381,Kernkraft Gundremmingen,2017,9.369,1,0,0,Gundremmingen B,Gestaffeltes Treatment,Donau,9.37
DESM_DEBY_3413,KELHEIMPEGEL,DERW_DEBY_1_F205,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,riverWaterBody,48.82219,11.75313,2009,12.4815,2.8,21.7,27,BNA0381,Kernkraft Gundremmingen,2017,104.962,0,0,0,Isar 2,Kontrolle,Isar,46.546
