"GCODE";"Ost";"Nord";"AWGN ID";"Parameter";"Messstation";"Gewässer";"Jahr";"Datum";"Tagesmittelwert";"Dimension"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"17.01.2006";"1,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"18.01.2006";"1,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"19.01.2006";"2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"20.01.2006";"1,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"21.01.2006";"2,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"22.01.2006";"3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"23.01.2006";"2,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"24.01.2006";"2,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"25.01.2006";"2,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"26.01.2006";"2,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"27.01.2006";"2,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"28.01.2006";"2,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"29.01.2006";"2,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"30.01.2006";"1,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"31.01.2006";"1,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"01.02.2006";"0,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"02.02.2006";"0,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"03.02.2006";"0,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"04.02.2006";"1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"05.02.2006";"1,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"06.02.2006";"1,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"07.02.2006";"1,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"08.02.2006";"2,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"09.02.2006";"2,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"10.02.2006";"2,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"11.02.2006";"2,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"12.02.2006";"2,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"13.02.2006";"2,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"14.02.2006";"2,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"15.02.2006";"3,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"16.02.2006";"4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"17.02.2006";"3,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"18.02.2006";"4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"19.02.2006";"4,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"20.02.2006";"4,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"21.02.2006";"5,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"22.02.2006";"5,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"23.02.2006";"5,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"24.02.2006";"4,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"25.02.2006";"4,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"26.02.2006";"4,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"27.02.2006";"4,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"28.02.2006";"4,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"01.03.2006";"3,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"02.03.2006";"3,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"03.03.2006";"3,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"04.03.2006";"3,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"05.03.2006";"3,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"06.03.2006";"4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"07.03.2006";"4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"08.03.2006";"3,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"09.03.2006";"4,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"10.03.2006";"4,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"11.03.2006";"4,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"12.03.2006";"4,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"13.03.2006";"4,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"14.03.2006";"-";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"15.03.2006";"-";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"16.03.2006";"-";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"17.03.2006";"4,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"18.03.2006";"4,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"19.03.2006";"5,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"20.03.2006";"5,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"21.03.2006";"6,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"22.03.2006";"6,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"23.03.2006";"7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"24.03.2006";"6,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"25.03.2006";"6,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"26.03.2006";"7,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"27.03.2006";"7,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"28.03.2006";"8,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"29.03.2006";"8,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"30.03.2006";"8,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"31.03.2006";"8,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"01.04.2006";"8,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"02.04.2006";"9,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"03.04.2006";"9,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"04.04.2006";"9,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"05.04.2006";"9,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"06.04.2006";"8,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"07.04.2006";"8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"08.04.2006";"8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"09.04.2006";"8,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"10.04.2006";"8,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"11.04.2006";"7,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"12.04.2006";"6,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"13.04.2006";"6,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"14.04.2006";"7,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"15.04.2006";"8,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"16.04.2006";"8,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"17.04.2006";"9,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"18.04.2006";"10";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"19.04.2006";"10,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"20.04.2006";"11,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"21.04.2006";"11,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"22.04.2006";"12,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"23.04.2006";"12,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"24.04.2006";"13";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"25.04.2006";"13,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"26.04.2006";"13,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"27.04.2006";"13,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"28.04.2006";"13,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"29.04.2006";"12,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"30.04.2006";"11,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"01.05.2006";"11,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"02.05.2006";"11,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"03.05.2006";"12,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"04.05.2006";"13,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"05.05.2006";"14,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"06.05.2006";"15";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"07.05.2006";"15,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"08.05.2006";"16,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"09.05.2006";"16,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"10.05.2006";"15,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"11.05.2006";"15,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"12.05.2006";"16,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"13.05.2006";"16,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"14.05.2006";"16,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"15.05.2006";"16,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"16.05.2006";"16,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"17.05.2006";"16,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"18.05.2006";"17,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"19.05.2006";"16,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"20.05.2006";"16,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"21.05.2006";"16";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"22.05.2006";"15,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"23.05.2006";"16,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"24.05.2006";"16,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"25.05.2006";"15,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"26.05.2006";"15,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"27.05.2006";"14,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"28.05.2006";"14,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"29.05.2006";"14,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"30.05.2006";"13,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"31.05.2006";"12,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"01.06.2006";"11,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"02.06.2006";"11,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"03.06.2006";"11,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"04.06.2006";"12,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"05.06.2006";"12,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"06.06.2006";"13";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"07.06.2006";"13,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"08.06.2006";"14,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"09.06.2006";"14,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"10.06.2006";"15,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"11.06.2006";"16,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"12.06.2006";"17,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"13.06.2006";"18,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"14.06.2006";"19";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"15.06.2006";"19,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"16.06.2006";"20,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"17.06.2006";"20,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"18.06.2006";"21,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"19.06.2006";"21,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"20.06.2006";"22,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"21.06.2006";"22,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"22.06.2006";"22,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"23.06.2006";"22,1";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"24.06.2006";"22,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"25.06.2006";"22,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"26.06.2006";"22,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"27.06.2006";"22,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"28.06.2006";"22,7";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"29.06.2006";"22,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"30.06.2006";"22,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"01.07.2006";"22,5";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"02.07.2006";"23,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"03.07.2006";"23,4";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"04.07.2006";"23,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"05.07.2006";"23,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"06.07.2006";"23,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"07.07.2006";"23";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"08.07.2006";"21,9";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"09.07.2006";"21,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"10.07.2006";"21,8";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"11.07.2006";"22,3";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"12.07.2006";"23,2";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"13.07.2006";"23,6";"°C"
"CYY137";"510.766";"5.427.724";"2.345";"Temperatur";"Besigheim (CYY137)";"Neckar";"2006";"14.07.2006";"23,7";"°C"
